,date,open,close,high,low,volume,code
158,2010-06-04,17.85,18.21,18.3,17.8,33428.59,601888
159,2010-06-07,17.98,18.11,18.26,17.78,34299.44,601888
160,2010-06-08,18.1,18.46,18.78,18.0,58327.67,601888
161,2010-06-09,18.77,19.16,19.27,18.77,110190.86,601888
162,2010-06-10,19.14,19.48,19.56,19.0,85590.57,601888
163,2010-06-17,19.47,19.13,19.48,18.86,44211.59,601888
164,2010-06-18,19.0,18.32,19.53,18.15,97367.22,601888
165,2010-06-21,18.64,19.46,19.6,18.64,87442.73,601888
166,2010-06-22,19.5,19.54,19.85,19.1,55868.04,601888
167,2010-06-23,19.45,19.65,19.84,19.25,49895.84,601888
168,2010-06-24,19.63,19.89,20.18,19.52,51752.98,601888
169,2010-06-25,19.9,19.75,20.18,19.66,58486.52,601888
170,2010-06-28,19.75,19.21,19.88,19.05,55694.36,601888
171,2010-06-29,19.1,18.97,19.8,18.8,97935.01,601888
172,2010-06-30,18.92,19.15,19.45,18.38,71979.88,601888
173,2010-07-01,19.2,19.18,19.88,19.05,72573.47,601888
174,2010-07-02,19.05,19.03,19.3,18.08,71563.21,601888
175,2010-07-05,18.95,19.29,19.41,18.4,40826.91,601888
176,2010-07-06,19.1,19.45,19.61,19.0,49743.42,601888
177,2010-07-07,19.37,19.52,19.85,19.33,64915.7,601888
178,2010-07-08,19.38,19.4,19.88,19.36,53244.78,601888
179,2010-07-09,19.41,21.34,21.34,19.37,166772.01,601888
180,2010-07-12,21.5,21.36,21.8,20.96,149517.0,601888
181,2010-07-13,21.11,21.34,21.78,21.0,110932.99,601888
182,2010-07-14,21.48,20.99,21.84,20.65,146372.3,601888
183,2010-07-15,20.89,20.73,21.25,20.53,73552.93,601888
184,2010-07-16,20.69,20.94,21.35,20.64,62192.29,601888
185,2010-07-19,20.75,21.74,21.76,20.65,90307.76,601888
186,2010-07-20,21.89,22.06,22.15,21.4,126026.99,601888
187,2010-07-21,21.85,21.61,22.03,21.51,63605.64,601888
188,2010-07-22,21.52,21.81,21.85,21.13,81084.28,601888
189,2010-07-23,21.8,21.36,21.94,21.05,94535.66,601888
190,2010-07-26,21.26,21.94,22.15,21.18,93863.29,601888
191,2010-07-27,22.25,21.65,22.8,21.51,122787.97,601888
192,2010-07-28,21.4,21.65,21.94,21.06,90655.18,601888
193,2010-07-29,21.4,22.17,22.3,21.2,121981.31,601888
194,2010-07-30,22.59,22.81,23.27,22.48,188063.82,601888
195,2010-08-02,22.8,23.02,23.21,22.55,79918.93,601888
196,2010-08-03,22.98,22.72,23.5,22.6,77532.55,601888
197,2010-08-04,22.71,23.45,23.62,22.71,93041.26,601888
198,2010-08-05,23.58,23.79,24.25,23.3,78531.65,601888
199,2010-08-06,23.82,24.27,24.48,23.58,62358.74,601888
200,2010-08-09,24.85,24.53,25.48,24.41,96997.0,601888
201,2010-08-10,24.45,23.31,24.48,23.2,98374.12,601888
202,2010-08-11,23.3,24.35,24.6,23.3,90556.28,601888
203,2010-08-12,24.0,23.92,24.6,23.8,59733.92,601888
204,2010-08-13,23.92,24.04,24.18,23.27,58748.12,601888
205,2010-08-16,24.05,24.57,24.7,23.71,66302.54,601888
206,2010-08-17,24.57,24.48,24.8,24.08,57333.39,601888
207,2010-08-18,24.38,24.63,24.85,24.14,45414.95,601888
208,2010-08-19,24.63,24.2,24.84,24.0,52717.48,601888
209,2010-08-20,23.98,23.32,23.98,23.01,73551.39,601888
210,2010-08-23,23.22,23.27,23.54,23.01,42078.4,601888
211,2010-08-24,23.12,23.82,24.0,23.12,51636.62,601888
212,2010-08-25,23.75,23.73,23.97,23.47,43531.82,601888
213,2010-08-26,23.81,24.85,24.9,23.76,66445.0,601888
214,2010-08-27,24.8,25.14,25.38,24.61,75583.0,601888
215,2010-08-30,25.4,25.68,25.95,25.21,61065.0,601888
216,2010-08-31,25.3,25.65,26.0,25.25,50403.0,601888
217,2010-09-01,25.45,24.81,25.76,24.7,60473.0,601888
218,2010-09-02,25.0,24.79,25.4,24.68,52151.0,601888
219,2010-09-03,24.89,25.25,25.6,24.79,54280.0,601888
220,2010-09-06,25.33,24.69,25.54,24.49,76173.0,601888
221,2010-09-07,24.85,25.04,25.15,24.6,44777.0,601888
222,2010-09-08,25.03,25.85,25.88,24.94,67328.0,601888
223,2010-09-09,26.0,24.86,26.25,24.75,91534.0,601888
224,2010-09-10,24.86,25.14,25.29,24.5,47643.0,601888
225,2010-09-13,25.14,26.28,26.36,25.14,100240.0,601888
226,2010-09-14,26.48,26.32,26.85,26.15,70807.0,601888
227,2010-09-16,25.7,25.16,26.0,24.68,80316.0,601888
228,2010-09-17,25.35,25.64,26.12,25.01,61131.0,601888
229,2010-09-20,25.9,24.23,26.05,24.19,75968.0,601888
230,2010-09-21,24.4,23.95,24.76,23.7,52306.0,601888
231,2010-09-27,23.97,24.96,25.09,23.97,57919.0,601888
232,2010-09-28,24.82,24.56,24.94,24.13,35414.0,601888
233,2010-09-29,24.57,24.87,25.26,24.4,36556.0,601888
234,2010-09-30,24.86,25.3,25.36,24.71,46661.0,601888
235,2010-10-08,25.3,25.77,26.06,25.11,64153.0,601888
236,2010-10-11,25.78,24.88,25.78,24.0,87336.0,601888
237,2010-10-12,24.45,24.57,25.09,24.18,70157.0,601888
238,2010-10-13,24.49,24.45,24.74,24.29,56885.0,601888
239,2010-10-14,24.4,22.49,24.58,22.46,124980.0,601888
240,2010-10-15,22.5,22.49,22.99,22.27,77563.0,601888
241,2010-10-18,22.5,22.5,22.8,22.0,81208.0,601888
242,2010-10-19,22.69,23.33,23.48,22.62,56818.0,601888
243,2010-10-20,22.96,23.36,23.84,22.79,51021.0,601888
244,2010-10-21,23.29,23.57,23.79,22.65,44367.0,601888
245,2010-10-22,23.56,24.3,24.32,23.11,60769.0,601888
246,2010-10-25,24.04,24.28,24.65,24.03,53818.0,601888
247,2010-10-26,24.2,23.88,24.2,23.3,75235.0,601888
248,2010-10-27,23.88,23.69,24.52,23.66,42340.0,601888
249,2010-10-28,23.69,24.11,24.33,23.69,43212.0,601888
250,2010-10-29,24.09,24.27,24.3,23.6,34146.0,601888
251,2010-11-01,24.28,24.75,24.91,24.27,94287.0,601888
252,2010-11-02,24.79,24.26,24.87,24.08,54084.0,601888
253,2010-11-03,24.18,23.8,24.24,23.6,28422.0,601888
254,2010-11-04,23.8,23.91,24.19,23.6,36981.0,601888
255,2010-11-05,23.9,25.55,25.56,23.87,111950.0,601888
256,2010-11-08,25.57,28.11,28.11,25.21,157784.0,601888
257,2010-11-09,27.99,30.92,30.92,27.58,311302.0,601888
258,2010-11-10,33.98,31.19,34.01,30.9,260881.0,601888
259,2010-11-11,30.9,32.12,33.59,30.6,165143.0,601888
260,2010-11-12,32.1,32.15,34.51,31.3,201247.0,601888
261,2010-11-15,32.5,35.37,35.37,32.5,157838.0,601888
262,2010-11-16,35.86,32.9,36.5,31.83,144000.0,601888
263,2010-11-17,31.71,32.32,34.0,30.65,80486.0,601888
264,2010-11-18,32.45,31.73,33.2,31.41,71064.0,601888
265,2010-11-19,32.05,32.81,33.2,31.75,84695.0,601888
266,2010-11-22,32.5,33.26,33.64,32.48,86291.0,601888
267,2010-11-23,33.18,31.92,33.18,31.68,72464.0,601888
268,2010-11-24,31.79,33.25,33.33,31.65,71970.0,601888
269,2010-11-25,33.73,35.39,36.58,33.67,166486.0,601888
270,2010-11-26,34.5,34.77,35.65,34.0,76797.0,601888
271,2010-11-29,34.79,33.53,34.79,33.23,53248.0,601888
272,2010-11-30,33.4,33.47,34.0,31.5,69063.0,601888
273,2010-12-01,33.18,32.26,33.18,32.0,45336.0,601888
274,2010-12-02,32.6,32.66,33.99,32.4,47371.0,601888
275,2010-12-03,32.94,31.99,32.94,31.58,36114.0,601888
276,2010-12-06,32.0,31.61,32.38,31.2,24269.0,601888
277,2010-12-07,31.56,32.79,33.08,31.35,52062.0,601888
278,2010-12-08,32.5,34.42,34.59,32.45,68504.0,601888
279,2010-12-09,34.2,33.65,34.4,33.4,58680.0,601888
280,2010-12-10,33.62,35.34,36.29,33.22,92382.0,601888
281,2010-12-13,35.13,36.53,37.5,35.13,55589.0,601888
282,2010-12-14,36.06,36.59,36.8,35.6,40260.0,601888
283,2010-12-15,36.19,35.0,36.76,34.85,97334.0,601888
284,2010-12-16,34.89,35.1,35.45,34.6,23834.0,601888
285,2010-12-17,35.2,35.1,35.45,34.75,30169.0,601888
286,2010-12-20,35.1,32.97,35.2,32.89,85384.0,601888
287,2010-12-21,33.3,33.65,33.82,32.17,39045.0,601888
288,2010-12-22,33.41,33.24,34.05,32.79,43882.0,601888
289,2010-12-23,33.31,32.96,33.65,32.88,28186.0,601888
290,2010-12-24,33.71,32.82,35.0,32.69,116460.0,601888
291,2010-12-27,32.39,30.02,32.78,29.9,113356.0,601888
292,2010-12-28,29.75,28.46,29.8,27.61,91328.0,601888
293,2010-12-29,28.1,30.01,30.21,28.1,71345.0,601888
294,2010-12-30,29.93,29.33,30.0,29.0,49884.0,601888
295,2010-12-31,29.4,30.97,31.04,29.34,65132.0,601888
296,2011-01-04,31.18,30.98,31.59,30.48,68568.0,601888
297,2011-01-05,30.6,29.97,30.88,29.91,64894.0,601888
298,2011-01-06,29.8,29.28,29.94,28.6,59475.0,601888
299,2011-01-07,29.28,29.37,29.69,29.0,37970.0,601888
300,2011-01-10,29.31,28.8,29.6,28.75,41769.0,601888
301,2011-01-11,28.89,28.65,29.19,28.13,26934.0,601888
302,2011-01-12,28.7,28.89,28.95,27.65,26010.0,601888
303,2011-01-13,29.7,28.69,29.7,28.47,31840.0,601888
304,2011-01-14,28.59,28.39,29.0,28.0,22387.0,601888
305,2011-01-17,28.0,26.66,28.38,26.6,43362.0,601888
306,2011-01-18,26.5,26.62,27.29,26.46,31314.0,601888
307,2011-01-19,26.82,27.19,27.3,26.46,40688.0,601888
308,2011-01-20,27.08,25.21,27.08,24.94,60054.0,601888
309,2011-01-21,25.12,25.56,25.79,24.9,43205.0,601888
310,2011-01-24,25.48,26.59,27.0,25.12,58854.0,601888
311,2011-01-25,26.18,25.86,26.39,25.2,35888.0,601888
312,2011-01-26,25.92,26.38,26.5,25.56,24721.0,601888
313,2011-01-27,26.1,27.1,27.39,26.01,37853.0,601888
314,2011-01-28,27.1,27.38,28.0,26.83,27914.0,601888
315,2011-01-31,27.2,28.11,28.2,27.0,43759.0,601888
316,2011-02-01,28.05,27.47,28.2,27.01,35890.0,601888
317,2011-02-09,26.88,26.84,27.27,26.78,35964.0,601888
318,2011-02-10,26.95,27.29,27.36,26.35,33797.0,601888
319,2011-02-11,27.43,28.98,29.05,27.29,77405.0,601888
320,2011-02-14,28.9,29.12,29.3,28.5,72743.0,601888
321,2011-02-15,29.0,28.55,29.1,28.52,63637.0,601888
322,2011-02-16,28.5,28.89,28.95,28.41,31655.0,601888
323,2011-02-17,28.9,28.31,28.97,27.91,49265.0,601888
324,2011-02-18,28.12,27.48,28.47,27.3,54587.0,601888
325,2011-02-21,27.49,29.57,29.6,27.4,112307.0,601888
326,2011-02-22,29.45,28.68,29.45,28.35,63000.0,601888
327,2011-02-23,28.35,28.72,29.23,28.21,37734.0,601888
328,2011-02-24,28.5,28.93,29.45,28.11,52973.0,601888
329,2011-02-25,28.83,28.59,29.19,28.5,30674.0,601888
330,2011-02-28,28.61,29.42,29.98,28.55,79202.0,601888
331,2011-03-01,29.59,30.48,31.18,29.11,80560.0,601888
332,2011-03-02,30.3,30.06,30.3,29.5,50259.0,601888
333,2011-03-03,30.02,29.36,30.03,29.21,42111.0,601888
334,2011-03-04,29.47,30.17,30.32,29.47,44765.0,601888
335,2011-03-07,31.2,30.52,31.6,30.43,78915.0,601888
336,2011-03-08,30.5,30.76,31.0,30.1,36557.0,601888
337,2011-03-09,30.85,30.21,31.1,30.07,33748.0,601888
338,2011-03-10,30.21,29.67,30.21,29.32,45634.0,601888
339,2011-03-11,29.48,29.18,29.8,29.02,31594.0,601888
340,2011-03-14,28.8,28.61,28.86,28.08,38560.0,601888
341,2011-03-15,28.5,27.95,28.69,27.27,40986.0,601888
342,2011-03-16,27.9,27.76,28.18,27.48,53367.0,601888
343,2011-03-17,27.7,27.64,27.94,27.28,37123.0,601888
344,2011-03-18,27.75,27.71,27.9,27.28,44581.0,601888
345,2011-03-21,27.71,28.7,29.05,27.01,79179.0,601888
346,2011-03-22,29.53,29.39,30.56,29.0,190813.0,601888
347,2011-03-23,29.3,28.55,29.3,28.1,127412.0,601888
348,2011-03-24,28.45,28.21,28.47,27.66,87747.0,601888
349,2011-03-25,28.56,28.22,29.48,28.18,157228.0,601888
350,2011-03-28,28.22,27.55,28.47,27.45,92442.0,601888
351,2011-03-29,27.54,26.81,27.55,26.8,64884.0,601888
352,2011-03-30,26.7,27.02,27.18,26.59,51514.0,601888
353,2011-03-31,27.16,26.17,27.16,26.01,39097.0,601888
354,2011-04-01,26.2,26.6,26.99,26.2,38395.0,601888
355,2011-04-06,26.6,26.98,27.09,26.3,47624.0,601888
356,2011-04-07,26.97,26.96,27.06,26.4,35529.0,601888
357,2011-04-08,26.88,27.01,27.23,26.6,57542.0,601888
358,2011-04-11,27.14,27.28,27.8,26.88,74723.0,601888
359,2011-04-12,27.04,27.42,27.82,27.03,90073.0,601888
360,2011-04-13,27.46,28.39,28.65,27.44,119924.0,601888
361,2011-04-14,28.49,27.88,28.55,27.78,99658.0,601888
362,2011-04-15,27.88,27.86,27.89,27.4,41264.0,601888
363,2011-04-18,27.87,29.0,29.03,27.87,139175.0,601888
364,2011-04-19,28.9,28.72,29.13,28.36,84232.0,601888
365,2011-04-20,29.19,28.6,29.6,27.98,92459.0,601888
366,2011-04-21,29.15,28.42,29.36,28.38,103817.0,601888
367,2011-04-22,28.65,30.03,30.2,28.39,215057.0,601888
368,2011-04-25,30.18,30.48,31.25,29.9,185995.0,601888
369,2011-04-26,30.06,29.29,30.06,28.55,93849.0,601888
370,2011-04-27,29.0,29.19,29.23,28.57,66317.0,601888
371,2011-04-28,28.9,27.95,29.88,27.9,97967.0,601888
372,2011-04-29,27.98,27.35,28.35,26.47,59952.0,601888
373,2011-05-03,27.43,27.46,27.57,26.8,37603.0,601888
374,2011-05-04,27.43,27.2,27.6,26.9,36837.0,601888
375,2011-05-05,27.02,27.19,27.35,27.02,18838.0,601888
376,2011-05-06,26.89,27.35,27.71,26.85,28876.0,601888
377,2011-05-09,27.36,26.49,27.38,26.23,58326.0,601888
378,2011-05-10,26.51,26.32,26.72,26.05,40781.0,601888
379,2011-05-11,26.02,25.67,26.28,25.34,98248.0,601888
380,2011-05-12,25.38,25.89,26.33,25.08,76337.0,601888
381,2011-05-13,26.0,26.17,26.28,25.7,42139.0,601888
382,2011-05-16,26.25,26.19,26.4,26.01,30592.0,601888
383,2011-05-17,26.11,26.21,26.28,25.7,25000.0,601888
384,2011-05-18,26.25,26.67,26.68,26.0,34354.0,601888
385,2011-05-19,26.69,26.42,26.76,26.2,38390.0,601888
386,2011-05-23,26.2,24.46,26.2,24.42,44231.0,601888
387,2011-05-24,24.45,23.93,24.45,23.26,41659.0,601888
388,2011-05-25,23.93,24.02,24.46,23.5,26629.0,601888
389,2011-05-26,24.31,23.53,24.38,23.48,20498.0,601888
390,2011-05-27,23.6,23.59,23.78,23.1,20840.0,601888
391,2011-05-30,23.3,23.45,23.64,22.98,18021.0,601888
392,2011-05-31,23.65,24.08,24.13,23.5,23280.0,601888
393,2011-06-01,24.09,24.1,24.27,23.81,17986.0,601888
394,2011-06-02,23.97,23.86,24.0,23.17,27774.0,601888
395,2011-06-03,23.62,23.9,24.15,23.62,17279.0,601888
396,2011-06-07,23.88,24.01,24.3,23.8,22508.0,601888
397,2011-06-08,24.04,24.05,24.19,23.81,16020.0,601888
398,2011-06-09,24.1,23.08,24.15,22.9,30470.0,601888
399,2011-06-10,23.21,22.99,23.3,22.58,20820.0,601888
400,2011-06-13,22.82,22.68,22.89,22.61,18202.0,601888
401,2011-06-14,22.68,23.07,23.15,22.68,20710.0,601888
402,2011-06-15,22.96,22.82,23.5,22.8,27181.0,601888
403,2011-06-16,22.55,22.48,22.81,22.43,17916.0,601888
404,2011-06-17,22.48,21.93,22.6,21.8,19648.0,601888
405,2011-06-20,21.83,21.94,21.96,21.31,16644.0,601888
406,2011-06-21,22.01,22.15,22.35,21.85,35677.0,601888
407,2011-06-22,22.099,22.41,22.481,21.999,25159.0,601888
408,2011-06-23,22.199,23.114,23.204,22.099,26331.0,601888
409,2011-06-24,22.903,23.556,23.827,22.812,31203.0,601888
410,2011-06-27,23.546,24.148,24.45,23.304,32072.0,601888
411,2011-06-28,24.188,23.716,24.188,23.666,27775.0,601888
412,2011-06-29,23.787,23.164,24.148,23.154,24878.0,601888
413,2011-06-30,23.204,23.736,23.827,23.124,31753.0,601888
414,2011-07-01,23.897,23.857,24.018,23.716,23263.0,601888
415,2011-07-04,23.807,24.54,24.59,23.756,38888.0,601888
416,2011-07-05,24.6,24.51,24.63,24.219,25641.0,601888
417,2011-07-06,24.51,24.801,25.123,24.008,34981.0,601888
418,2011-07-07,24.711,24.62,25.173,24.59,27400.0,601888
419,2011-07-08,24.761,24.46,24.761,23.957,29652.0,601888
420,2011-07-11,24.158,24.319,24.51,24.108,20634.0,601888
421,2011-07-12,24.188,24.008,24.188,23.777,23110.0,601888
422,2011-07-13,23.927,24.49,24.771,23.897,19255.0,601888
423,2011-07-14,24.51,25.404,25.645,24.49,55953.0,601888
424,2011-07-15,25.213,26.559,26.619,25.173,56371.0,601888
425,2011-07-18,26.489,26.248,26.75,26.167,27973.0,601888
426,2011-07-19,26.067,26.087,26.268,25.675,27085.0,601888
427,2011-07-20,26.177,26.388,27.011,26.177,37731.0,601888
428,2011-07-21,26.117,26.097,26.941,26.067,30085.0,601888
429,2011-07-22,26.228,26.589,26.931,25.765,38251.0,601888
430,2011-07-25,26.589,25.434,26.589,25.313,41462.0,601888
431,2011-07-26,25.414,25.555,25.786,25.293,17938.0,601888
432,2011-07-27,25.484,26.067,26.268,25.323,28091.0,601888
433,2011-07-28,25.916,26.398,26.469,25.625,24243.0,601888
434,2011-07-29,26.318,26.7,27.112,26.298,44488.0,601888
435,2011-08-01,26.459,26.71,27.272,26.459,24769.0,601888
436,2011-08-02,26.469,27.112,27.132,25.866,38293.0,601888
437,2011-08-03,26.81,26.85,27.222,26.619,33367.0,601888
438,2011-08-04,26.85,27.664,27.785,26.77,38951.0,601888
439,2011-08-05,26.629,27.925,28.367,26.559,67174.0,601888
440,2011-08-08,27.523,27.152,27.855,26.298,51066.0,601888
441,2011-08-09,26.609,27.112,27.312,25.725,39809.0,601888
442,2011-08-10,27.453,27.101,27.825,27.021,34341.0,601888
443,2011-08-11,26.619,28.598,28.769,26.619,69769.0,601888
444,2011-08-12,28.498,28.618,29.05,28.166,34858.0,601888
445,2011-08-15,28.628,29.01,29.231,28.357,41656.0,601888
446,2011-08-16,28.709,28.598,29.382,28.458,39604.0,601888
447,2011-08-17,28.528,28.618,28.93,28.076,17183.0,601888
448,2011-08-18,28.668,28.468,29.181,28.287,26398.0,601888
449,2011-08-19,28.076,28.588,29.11,27.925,25104.0,601888
450,2011-08-22,28.578,27.423,28.93,27.373,37853.0,601888
451,2011-08-23,27.383,27.825,27.925,27.322,21280.0,601888
452,2011-08-24,28.026,28.277,28.628,27.744,24843.0,601888
453,2011-08-25,28.226,27.825,28.397,27.433,38775.0,601888
454,2011-08-26,27.805,27.915,28.247,27.624,14561.0,601888
455,2011-08-29,28.166,28.96,29.432,28.166,61488.0,601888
456,2011-08-30,28.99,28.839,29.291,28.638,29530.0,601888
457,2011-08-31,28.709,29.231,29.251,28.528,20002.0,601888
458,2011-09-01,29.231,28.93,29.301,28.789,15499.0,601888
459,2011-09-02,28.648,28.267,28.879,28.146,12611.0,601888
460,2011-09-05,28.026,27.132,28.026,27.122,25282.0,601888
461,2011-09-06,26.921,27.694,27.825,26.619,26162.0,601888
462,2011-09-07,27.875,28.468,28.578,27.624,23918.0,601888
463,2011-09-08,28.628,28.548,28.829,28.427,16497.0,601888
464,2011-09-09,28.779,27.915,29.09,27.875,10457.0,601888
465,2011-09-13,27.624,27.122,27.734,26.921,22170.0,601888
466,2011-09-14,27.322,27.282,27.423,26.82,22857.0,601888
467,2011-09-15,27.322,27.222,27.594,27.041,14213.0,601888
468,2011-09-16,27.393,27.112,27.493,27.051,8137.0,601888
469,2011-09-19,27.001,26.449,27.001,26.137,32580.0,601888
470,2011-09-20,26.469,26.398,26.619,26.007,24756.0,601888
471,2011-09-21,26.398,27.322,27.322,26.047,28348.0,601888
472,2011-09-22,27.222,26.951,27.302,26.941,13369.0,601888
473,2011-09-23,26.418,26.68,27.282,26.418,14660.0,601888
474,2011-09-26,26.428,26.69,27.051,26.418,8156.0,601888
475,2011-09-27,27.011,26.248,27.132,26.117,16376.0,601888
476,2011-09-28,26.398,25.354,26.398,25.173,42274.0,601888
477,2011-09-29,25.303,24.681,25.303,24.62,19424.0,601888
478,2011-09-30,24.681,24.721,25.334,24.399,23831.0,601888
479,2011-10-10,24.761,24.208,24.902,24.168,10868.0,601888
480,2011-10-11,24.56,23.927,24.861,23.706,15593.0,601888
481,2011-10-12,23.636,25.143,25.635,23.636,26456.0,601888
482,2011-10-13,25.113,25.404,26.097,25.113,20930.0,601888
483,2011-10-14,25.163,25.163,25.474,24.892,9881.0,601888
484,2011-10-17,25.364,25.896,26.077,25.263,24996.0,601888
485,2011-10-18,25.906,25.936,26.127,25.715,22996.0,601888
486,2011-10-19,25.916,26.308,26.921,25.916,22637.0,601888
487,2011-10-20,26.077,26.137,26.72,25.816,21003.0,601888
488,2011-10-21,26.127,26.378,26.459,25.364,24494.0,601888
489,2011-10-24,26.067,26.82,26.901,25.816,14454.0,601888
490,2011-10-25,26.79,27.222,27.302,26.117,20444.0,601888
491,2011-10-26,27.021,27.051,27.533,26.72,22130.0,601888
492,2011-10-27,27.252,27.182,27.714,26.941,17123.0,601888
493,2011-10-28,27.403,27.112,27.594,26.649,21128.0,601888
494,2011-10-31,27.122,28.126,28.226,26.901,36598.0,601888
495,2011-11-01,28.046,28.186,29.151,27.915,42835.0,601888
496,2011-11-02,27.925,28.699,28.879,27.805,35443.0,601888
497,2011-11-03,28.729,28.478,29.271,28.337,56217.0,601888
498,2011-11-04,28.578,28.066,29.1,28.006,22726.0,601888
499,2011-11-07,27.925,27.925,28.327,27.845,18575.0,601888
500,2011-11-08,27.975,26.619,28.026,25.997,131107.0,601888
501,2011-11-09,26.418,27.292,27.343,26.238,44009.0,601888
502,2011-11-10,26.971,27.574,27.795,26.921,54235.0,601888
503,2011-11-11,27.634,27.001,27.825,26.891,24865.0,601888
504,2011-11-14,26.951,27.875,28.006,26.941,22825.0,601888
505,2011-11-15,28.508,27.855,28.508,27.815,18056.0,601888
506,2011-11-16,28.407,27.041,28.407,26.619,26454.0,601888
507,2011-11-17,27.302,27.684,27.795,27.021,19668.0,601888
508,2011-11-18,27.825,27.543,27.925,27.232,21570.0,601888
509,2011-11-21,27.543,27.815,27.895,27.302,5117.0,601888
510,2011-11-22,27.825,28.598,28.618,27.503,27885.0,601888
511,2011-11-23,29.06,28.588,29.06,28.407,23549.0,601888
512,2011-11-24,28.528,28.869,28.889,28.226,19849.0,601888
513,2011-11-25,28.859,28.076,29.211,27.845,20350.0,601888
514,2011-11-28,28.769,28.046,28.769,27.825,22644.0,601888
515,2011-11-29,28.226,29.271,29.723,28.226,46259.0,601888
516,2011-11-30,29.321,28.729,29.321,28.437,36148.0,601888
517,2011-12-01,29.301,29.1,29.794,28.94,45534.0,601888
518,2011-12-02,29.131,28.578,29.131,28.437,17375.0,601888
519,2011-12-05,28.598,27.925,28.729,27.624,22139.0,601888
520,2011-12-06,27.825,27.764,28.126,27.272,14012.0,601888
521,2011-12-07,27.363,27.975,28.337,27.363,7390.0,601888
522,2011-12-08,28.006,28.257,28.327,27.533,18234.0,601888
523,2011-12-09,28.106,27.925,28.357,27.704,10875.0,601888
524,2011-12-12,27.935,28.056,28.126,27.322,12085.0,601888
525,2011-12-13,27.744,27.724,28.006,27.543,3688.0,601888
526,2011-12-14,27.343,27.493,28.006,27.172,12695.0,601888
527,2011-12-15,27.634,26.941,27.764,26.82,4654.0,601888
528,2011-12-16,27.122,27.965,28.146,26.77,10727.0,601888
529,2011-12-19,27.644,28.307,29.03,27.443,17543.0,601888
530,2011-12-20,28.337,26.649,28.337,26.609,31369.0,601888
531,2011-12-21,26.72,25.675,26.921,25.534,34154.0,601888
532,2011-12-22,25.615,25.725,26.298,25.494,25118.0,601888
533,2011-12-23,25.665,25.946,26.197,25.113,19563.0,601888
534,2011-12-26,25.916,26.489,26.77,25.615,11797.0,601888
535,2011-12-27,26.388,25.062,26.7,25.012,14256.0,601888
536,2011-12-28,24.811,25.253,25.454,24.761,16748.0,601888
537,2011-12-29,25.123,25.966,26.217,25.123,9841.0,601888
538,2011-12-30,25.896,26.348,26.68,25.896,8261.0,601888
539,2012-01-04,26.71,25.705,26.891,25.695,12186.0,601888
540,2012-01-05,25.816,24.279,26.499,24.168,33085.0,601888
541,2012-01-06,24.208,23.716,24.942,23.013,32178.0,601888
542,2012-01-09,23.756,24.52,24.64,23.345,20048.0,601888
543,2012-01-10,24.59,25.715,26.117,24.289,28113.0,601888
544,2012-01-11,25.786,26.067,26.499,25.786,18911.0,601888
545,2012-01-12,25.816,25.585,26.288,25.494,15653.0,601888
546,2012-01-13,25.816,25.042,25.896,24.942,22400.0,601888
547,2012-01-16,25.113,23.696,25.163,23.626,25257.0,601888
548,2012-01-17,23.716,24.831,24.861,23.455,18276.0,601888
549,2012-01-18,24.731,24.118,25.072,23.988,13913.0,601888
550,2012-01-19,24.168,24.52,24.771,23.706,15470.0,601888
551,2012-01-20,24.64,25.123,25.313,24.5,29464.0,601888
552,2012-01-30,25.263,25.213,25.374,24.741,18646.0,601888
553,2012-01-31,25.243,24.841,25.273,24.6,13768.0,601888
554,2012-02-01,24.62,24.821,25.153,24.58,15145.0,601888
555,2012-02-02,25.012,25.213,25.253,24.249,22196.0,601888
556,2012-02-03,25.113,25.002,25.173,24.791,23748.0,601888
557,2012-02-06,25.113,25.123,25.203,24.811,10889.0,601888
558,2012-02-07,24.942,25.534,25.625,24.942,36279.0,601888
559,2012-02-08,25.715,25.986,26.207,25.414,21969.0,601888
560,2012-02-09,25.715,25.886,26.057,25.625,21207.0,601888
561,2012-02-10,25.665,26.027,26.087,25.645,15324.0,601888
562,2012-02-13,26.067,26.197,26.449,25.816,21114.0,601888
563,2012-02-14,26.308,26.147,26.328,25.916,18805.0,601888
564,2012-02-15,26.117,26.167,26.388,25.735,13677.0,601888
565,2012-02-16,26.217,26.398,26.71,26.157,22965.0,601888
566,2012-02-17,26.82,26.83,27.322,26.579,30628.0,601888
567,2012-02-20,27.322,26.69,27.322,26.418,11010.0,601888
568,2012-02-21,26.619,26.579,26.81,26.318,16059.0,601888
569,2012-02-22,26.579,26.81,26.911,26.519,14316.0,601888
570,2012-02-23,26.921,26.629,26.971,26.519,19909.0,601888
571,2012-02-24,26.629,26.8,26.951,26.519,18893.0,601888
572,2012-02-27,26.971,27.242,27.332,26.78,21869.0,601888
573,2012-02-28,27.322,27.383,27.774,27.142,26176.0,601888
574,2012-02-29,27.423,27.162,27.423,27.091,10246.0,601888
575,2012-03-01,27.071,27.081,27.363,27.071,8746.0,601888
576,2012-03-02,27.071,27.302,27.312,26.87,20895.0,601888
577,2012-03-05,27.272,27.031,27.373,26.87,17269.0,601888
578,2012-03-06,27.021,27.142,27.172,26.84,16926.0,601888
579,2012-03-07,27.152,27.453,27.754,26.87,31929.0,601888
580,2012-03-08,27.543,27.513,27.774,27.373,28912.0,601888
